Text,Sentiment,clean_text,text_len_words,polarity,vader_score,sentiment
"RT @lizrhoffman: â€œWe were on a good roll through January and February,â€ Goldman CFO Stephen Scherr tells me. â€œThen came March.â€ 

Updated wâ€¦",-1,rt lizrhoffman we were on a good roll through january and february goldman cfo stephen scherr tells me then came march updated w,23,0.7,0.4404,Positive
RT @sarahtoy17: The coronavirus pandemic is turning oil markets upside down. https://t.co/SKuxRyyP3Y,-1,rt sarahtoy17 the coronavirus pandemic is turning oil markets upside down,11,-0.15555555555555559,0.0,Neutral
RT @jdlahart: Donâ€™t Trust the â€˜Eâ€™ in the Stock Marketâ€™s P/E Ratio - my latest https://t.co/HxtMOwshmo,-1,rt jdlahart dont trust the e in the stock markets pe ratio my latest,14,0.5,-0.4023,Negative
"RT @aosipovich: Scoop! Wall Street ""task force"" with BLK, Citadel Securities, MS and other firms eyes changes to US circuit-breaker rules aâ€¦",1,rt aosipovich scoop wall street task force with blk citadel securities ms and other firms eyes changes to us circuitbreaker rules a,22,-0.125,0.4215,Positive
Heard on the Street: Canâ€™t get your hands on a Nintendo console to play Animal Crossing: New Horizons? You could alâ€¦ https://t.co/l24tlufi8A,1,heard on the street cant get your hands on a nintendo console to play animal crossing new horizons you could al,21,0.13636363636363635,0.34,Positive
"Paradoxically, the Fedâ€™s success holds the key for further rallies in the price of gold https://t.co/lNHQOmqIac",1,paradoxically the feds success holds the key for further rallies in the price of gold,15,0.09999999999999999,0.5719,Positive
"RT @lizrhoffman: Goldman's profit down 46% on a wave of expected loan defaults, though its old Wall Street businesses held up well. https:/â€¦",-1,rt lizrhoffman goldmans profit down 46 on a wave of expected loan defaults though its old wall street businesses held up well,22,-0.051851851851851864,0.6124,Positive
"RT @josephttwallace: Glutted Oil Marketsâ€™ Next Worry: Subzero Prices -- great article by @sarahtoy17
 https://t.co/8v5PfdJlDX via @WSJ",-1,rt josephttwallace glutted oil markets next worry subzero prices great article by sarahtoy17 via wsj,15,0.4,0.296,Positive
"RT @WSJheard: Canâ€™t get your hands on a Nintendo console to play the new version of ""Animal Crossing""? You could always buy Nintendo stockâ€¦",1,rt wsjheard cant get your hands on a nintendo console to play the new version of animal crossing you could always buy nintendo stock,24,0.13636363636363635,0.34,Positive
"Heard on the Street: Luxury, liquor and sunglasses brands in airports will suffer from falling traveler numbers https://t.co/bW38B0LTjZ",-1,heard on the street luxury liquor and sunglasses brands in airports will suffer from falling traveler numbers,17,0.0,-0.6249,Negative
"In areas where tanker-ship storage for oil isnâ€™t readily available, producers could need to go to extremes to get râ€¦ https://t.co/secHR2Pscn",-1,in areas where tankership storage for oil isnt readily available producers could need to go to extremes to get r,20,0.4,0.0,Neutral
Emerging markets have rushed to tap a flood of easy money from investors in recent years. That is likely to put bonâ€¦ https://t.co/x5XbcAmKth,1,emerging markets have rushed to tap a flood of easy money from investors in recent years that is likely to put bon,22,0.14444444444444446,0.4404,Positive
"The bank, the second largest in the U.S. by assets, reported revenue of $22.77 billion, down from $23 billion a yeaâ€¦ https://t.co/Vsgar9u1uV",-1,the bank the second largest in the us by assets reported revenue of 2277 billion down from 23 billion a yea,21,-0.07777777777777779,0.1779,Neutral
Global oil demand is expected to fall by a record 9.3 million barrels a day this year as government-implemented locâ€¦ https://t.co/tC7XZi5Fcp,-1,global oil demand is expected to fall by a record 93 million barrels a day this year as governmentimplemented loc,20,-0.05,-0.128,Neutral
Global stocks fell as investors await key data on U.S. retail sales and manufacturing. https://t.co/UAw0HdXFKI,-1,global stocks fell as investors await key data on us retail sales and manufacturing,14,0.0,0.1027,Neutral
"Glencore, Teck, First Quantum and other miners, find some mines under siege by protesters accusing them of bringingâ€¦ https://t.co/cS7tPLPgc6",-1,glencore teck first quantum and other miners find some mines under siege by protesters accusing them of bringing,18,0.0625,-0.3818,Negative
"RT @Birdyword: Ironically, the surge in the price of gold is largely because the market expects the Fed's recent measures to be successful.â€¦",1,rt birdyword ironically the surge in the price of gold is largely because the market expects the feds recent measures to be successful,23,0.32142857142857145,0.5859,Positive
RT @CGrantWSJ: $JNJ CFO Joe Wolk tells me he wasn't 100% sure until last week that the company would be giving 2020 guidance today. Their aâ€¦,1,rt cgrantwsj jnj cfo joe wolk tells me he wasnt 100 sure until last week that the company would be giving 2020 guidance today their a,26,0.25,0.1124,Neutral
"RT @joannechiuhk: The economy has almost certainly entered a recession affecting most of the world, with a severity unmatched by anything eâ€¦",-1,rt joannechiuhk the economy has almost certainly entered a recession affecting most of the world with a severity unmatched by anything e,22,0.35714285714285715,-0.1851,Neutral
RT @Trefor1: Renault is shutting its main China business. And it probably won't be the only struggling foreign auto maker to wave the whiteâ€¦,-1,rt trefor1 renault is shutting its main china business and it probably wont be the only struggling foreign auto maker to wave the white,24,0.010416666666666664,-0.4215,Negative
"RT @joannechiuhk: The banks for years rode consumer spending and borrowing to big profits. Now, they are preparing to struggle alongside thâ€¦",-1,rt joannechiuhk the banks for years rode consumer spending and borrowing to big profits now they are preparing to struggle alongside th,22,0.0,0.1531,Neutral
"For many small investors, their inability to cash out shares in nontraded REITs couldnâ€™t come at a worse time. https://t.co/D1JJFO554f",-1,for many small investors their inability to cash out shares in nontraded reits couldnt come at a worse time,19,-0.05000000000000001,0.2626,Positive
KKR waves a flag of caution over damage to its business and investments from the pandemic  https://t.co/nJBHczoJLQ,-1,kkr waves a flag of caution over damage to its business and investments from the pandemic,16,0.0,-0.4939,Negative
Saudi Crown Prince Mohammed bin Salmanâ€™s Public Investment Fund is pressing forward with buyout of U.K. Premier Leaâ€¦ https://t.co/gaL1jay0hG,1,saudi crown prince mohammed bin salmans public investment fund is pressing forward with buyout of uk premier lea,18,0.0,0.0,Neutral
"Chinese businesses are bouncing back, but the pandemic hasÂ depressed economic activity and consumer demand in key Wâ€¦ https://t.co/6N34UNNHPF",1,chinese businesses are bouncing back but the pandemic has depressed economic activity and consumer demand in key w,18,0.05,-0.7351,Negative
Clearlake Capital has raised more than $7 billion for new flagship fund  https://t.co/9vgKDP5ufP,1,clearlake capital has raised more than 7 billion for new flagship fund,12,0.3181818181818182,0.1027,Neutral
Lockdowns and travel curbs are delaying the work of compliance monitors who prefer to see first-hand if companies aâ€¦ https://t.co/VYoWx2PhCR,1,lockdowns and travel curbs are delaying the work of compliance monitors who prefer to see firsthand if companies a,19,0.0,0.0,Neutral
The Daily Shot: Freight Recession Deepens https://t.co/wMIRh7rXRa,-1,the daily shot freight recession deepens,6,0.0,-0.4215,Negative
Coronavirus is forcing companies to either postpone their annual meetings or take them virtualâ€”a first for many exeâ€¦ https://t.co/RwutyBuDxh,-1,coronavirus is forcing companies to either postpone their annual meetings or take them virtuala first for many exe,18,0.375,-0.2263,Negative
Biotechnology-focused venture capitalists are finding ways to continue forming new drug startups despite restrictioâ€¦ https://t.co/DTBYJvl8z3,1,biotechnologyfocused venture capitalists are finding ways to continue forming new drug startups despite restrictio,14,0.13636363636363635,0.0,Neutral
"Mall and shopping-center owners are compiling a blacklist of large, usually financially stable tenants that havenâ€™tâ€¦ https://t.co/qgBnOqRKdg",-1,mall and shoppingcenter owners are compiling a blacklist of large usually financially stable tenants that havent,16,0.10714285714285714,0.296,Positive
"The economy has almost certainly entered a recession affecting most of the world, with a severity unmatched by anytâ€¦ https://t.co/57j70HPwXG",-1,the economy has almost certainly entered a recession affecting most of the world with a severity unmatched by anyt,19,0.35714285714285715,-0.1851,Neutral
Distinguishing wants and needs in labeling which products are â€œessentialâ€ is tricky https://t.co/4nkl7acGsD,-1,distinguishing wants and needs in labeling which products are essential is tricky,12,0.1,-0.1531,Neutral
Sales of Listerine mouthwash have been surprisingly strong during the lockdowns. https://t.co/Fu3q2YAa0F,1,sales of listerine mouthwash have been surprisingly strong during the lockdowns,11,0.4333333333333333,0.6705,Positive
Community lenders are having a tough time getting a piece of the $350 billion set aside under the SBAâ€™s Paycheck Prâ€¦ https://t.co/ayl6imT2D7,-1,community lenders are having a tough time getting a piece of the 350 billion set aside under the sbas paycheck pr,21,-0.3888888888888889,-0.128,Neutral
"The banks for years rode consumer spending and borrowing to big profits. Now, they are preparing to struggle alongsâ€¦ https://t.co/sJ5Ykau6Id",-1,the banks for years rode consumer spending and borrowing to big profits now they are preparing to struggle alongs,19,0.0,0.1531,Neutral
"While bank shares stumbled, the rest of the stock market took off today. Dow up 2.4%, Nasdaq up 4%: https://t.co/crzdvYix6F",-1,while bank shares stumbled the rest of the stock market took off today dow up 24 nasdaq up 4,19,0.0,0.296,Positive
"â€˜Amid coronavirus-related upheaval to the car industry, we believe Tesla increasingly has a leg up vs. other automaâ€¦ https://t.co/EshF0EYkwx",1,amid coronavirusrelated upheaval to the car industry we believe tesla increasingly has a leg up vs other automa,18,-0.125,0.0,Neutral
Heard on the Street: Johnson &amp; Johnson announced a dividend increase Tuesdayâ€”a bold statement in this economic enviâ€¦ https://t.co/x29S85yW4l,1,heard on the street johnson amp johnson announced a dividend increase tuesdaya bold statement in this economic envi,18,0.26666666666666666,0.5994,Positive
JPMorgan Chase and Wells Fargo have set aside billions of dollars to cope with the coronavirus fallout. That may beâ€¦ https://t.co/4Qjo91tGth,1,jpmorgan chase and wells fargo have set aside billions of dollars to cope with the coronavirus fallout that may be,20,0.0,0.25,Positive
"A half-trillion-euro plan to cushion Europe from the coronavirus didnâ€™t include common debt issuance, a negative foâ€¦ https://t.co/wEXnM8S7A6",-1,a halftrillioneuro plan to cushion europe from the coronavirus didnt include common debt issuance a negative fo,17,-0.3,-0.3798,Negative
